x,y,z
1441,-629,-1160
-574,-1797,-12
-3461,594,324
1520,387,-816
-996,-133,1520
-1172,90,-328
1113,2008,453
3137,2766,1875
-1426,-1840,605
-1656,-574,-195
305,879,-1246
1301,-1836,930
-1211,-1109,-1176
2180,4,-426
1652,3262,203
6895,2520,-1566
1832,152,-574
-805,633,-551
2430,-6180,719
883,148,426
1922,1891,-512
3852,406,-1266
-59,309,250
5219,543,887
512,59,-957
492,1289,2113
1434,-332,-207
-1215,5730,-152
-90,-543,-129
2348,51,961
6195,59,238
-1043,2176,-1031
1441,-922,512
1191,137,270
-1109,-379,-1281
1152,-1629,-215
488,-1059,1059
4523,617,-2043
1309,2121,363
-2648,285,1449
1582,703,516
3680,-1840,-1078
809,930,102
973,715,953
-941,-1113,766
2117,3430,719
2809,1289,51
1414,1840,2539
340,203,566
-1387,-4,-1242
1949,-6750,1238
1156,-2750,-1082
4199,625,-35
1645,1152,637
-113,660,1367
1105,-215,-51
-1117,2711,-879
-1461,-7742,1875
3539,-1867,-1398
3781,1586,-262
3180,2418,-680
-1352,652,1457
55,-172,566
-500,2922,-512
-1641,-3629,422
961,-2160,-520
4559,1934,-74
3344,-273,-340
3359,785,-1187
4234,332,-1437
-875,-293,-840
1664,-2227,-1125
-7098,-2828,1641
1266,3152,-2293
1484,813,1125
2035,-273,594
2074,-852,-1426
-3270,2699,-523
1113,-2227,-488
1117,-395,2687
1414,2246,-1113
4781,648,-63
1027,-31,-863
-234,-813,-813
1195,-441,1840
-2277,-801,1348
-1160,-863,-2129
1898,1785,-1176
1258,-828,312
707,-1594,-105
-773,586,301
-730,-47,1098
-168,-250,-230
-746,363,-957
-961,1352,1402
1070,-6324,1324
-1742,-1117,-1352
1277,1805,242
1434,2996,-63
-191,2027,1773
-285,-242,-266
-883,1172,629
3437,-7785,-914
-2953,113,-1367
2293,3555,-305
3008,1043,1027
1895,504,668
2195,-70,-2004
-2965,-418,1094
-1016,-3000,-1914
504,-1000,484
1918,3191,-996
1695,516,1996
1121,35,-1484
-1152,-74,-465
688,355,-520
-1637,-1980,1461
70,125,-1801
1430,2051,-82
1082,-16,1223
3551,1027,-1230
2719,23,-207
3145,-1602,-2746
-2074,-1695,1066
5266,1293,-1379
336,-86,-723
1984,-2164,1898
469,-395,-199
488,1984,832
4523,2000,367
-594,-2012,1027
1621,-5316,2066
1836,-1492,-3031
-332,1391,2121
1965,-363,-242
5422,-766,949
266,668,-1074
531,-1633,1133
-758,-770,-543
4637,2453,-387
-508,-98,2035
-3051,-867,1121
2281,297,-1855
156,1062,234
-20,-160,711
66,297,820
3645,-852,1289
-1770,-1000,1484
789,-1273,-727
137,2074,-4
2988,-301,402
2203,-477,438
477,1105,-164
-1230,1066,-1687
-785,-1703,2480
-633,-4188,-1012
3742,2328,719
1414,-2633,129
500,430,793
-816,211,-1695
-3418,3242,74
-223,594,1418
-1719,-1617,1039
4480,992,1766
1238,-1066,383
3062,-1574,180
3824,672,-2473
-246,-539,-2020
-1426,-2078,434
1508,938,-1352
3695,2719,-223
1414,-828,-4
-715,1344,1336
172,8,426
-2633,-301,-1863
-273,-2445,1176
1598,465,-2035
-441,1051,-1918
2254,355,82
1027,160,609
2711,-379,-3055
1660,1594,-1320
-770,1516,4
984,-625,1176
-2953,855,-1309
2699,-918,-1312
1215,312,352
691,-1359,-656
2383,723,-727
-500,1059,102
1523,-590,1621
-4090,-230,-2086
2777,-1750,-891
-1332,953,1266
336,-137,-63
-668,2301,-43
3906,-5172,2180
1098,-1309,-781
3012,4496,-383
12,703,-711
2520,1504,1426
508,-543,133
-2805,648,3047
-1676,-184,1109
-78,-227,-27
473,1551,90
3426,-1270,47
-625,570,1289
816,598,695
-1410,-164,-1699
-2109,-1613,2031
1707,2184,-2008
-1469,-2348,559
2266,-1797,-605
-902,680,1402
-434,82,2047
-199,3039,-1270
-250,-7574,82
-1781,3754,-1648
1668,1332,-918
2941,1797,-90
2488,441,-996
-969,984,-4
1242,-2535,1824
74,-4469,1836
836,-2254,-70
-910,4203,-1250
1488,-547,-668
2805,-953,-1148
1648,-477,-1023
-668,2437,1621
977,-3734,-1742
-910,-848,-1062
3203,1809,-133
1621,8,504
1531,-352,734
5098,-1273,-1660
293,8,-563
2180,-4906,-2246
-234,-1039,-1281
1898,2238,-762
1156,-109,1660
1383,922,-1234
-1207,-438,-1750
2785,2434,1012
-922,-2336,250
1391,992,-883
789,-176,-477
-727,840,1531
-1391,910,391
656,1012,-473
3098,1828,547
-793,-1871,172
1219,-379,-785
-1187,586,-996
-1445,-1230,793
-1305,-1062,1109
457,418,-770
1199,1883,-793
7586,3320,-266
156,-660,-2164
-98,2105,1594
1332,-7230,1504
-434,785,-598
305,-375,-1078
4363,523,-301
4176,-820,-1895
250,-105,-1094
1176,16,-312
1852,-3535,-2230
-1492,0,199
1539,3098,-871
1789,191,-371
2348,1043,-1242
1141,-645,-1668
4031,-2453,617
-2156,-1566,8
-1445,-621,1324
-1414,-703,-1824
355,-340,2723
1145,-895,74
-3504,1852,258
1445,-86,35
1270,-1176,914
-195,-637,82
488,1992,332
789,242,1070
1516,352,113
1328,-1074,-39
504,1125,133
59,-2379,1078
-828,-723,1113
-375,855,-1852
90,1367,-1426
1730,-70,-332
1031,566,-1234
-871,2625,199
2617,0,1418
-555,-1004,781
-43,-711,-773
2180,1887,2387
1344,-336,-355
2543,371,363
3461,1477,2988
930,-535,1453
133,-730,1094
1906,3187,-1613
2480,813,145
5953,-633,-1238
2289,-566,-1535
418,-902,-379
1648,-922,1789
-684,-336,215
-918,1836,309
2676,-250,355
-715,-2508,133
1832,547,-715
2723,16,-3012
2484,121,1844
-4309,2395,1059
3211,3348,-969
570,1359,39
336,1812,2164
512,844,1129
3359,-2090,-2434
-449,633,-102
395,-996,578
4367,2668,3016
5203,1180,2727
-379,-844,1457
-1809,938,-3375
1344,-293,-980
867,-191,1629
1969,94,8
926,8,-1082
6789,3227,-445
-2301,-629,1305
-1102,-160,-2109
16,383,-1340
-996,1781,-742
-1871,-1215,1066
1250,-332,1617
1707,-1082,-1469
-3219,-1777,-1832
2910,1168,2016
-1156,-563,1543
332,-1148,-199
-754,1570,-1035
2156,1324,-246
1883,1434,605
-102,-832,-918
-3531,1965,-2332
3680,-3730,-1922
-3754,2473,1324
2145,6066,-1770
2984,1168,-391
1367,2141,121
117,20,-1496
1180,2492,594
-2160,-910,1082
1750,-1836,570
-3250,906,51
2148,27,-383
789,191,711
4453,500,-1672
-910,273,-1297
-1203,891,2559
31,-1223,1070
2637,184,-1449
402,227,-516
844,-1684,488
5855,1215,-2008
270,-1090,12
-2246,-500,1961
516,-699,488
-113,2121,836
-355,621,35
637,2133,996
5059,371,-168
-949,-820,-430
-2102,-5172,2270
-4422,-227,391
1004,2242,-1262
3090,-492,-473
3066,-773,-422
875,-47,-35
-754,1254,320
1301,-1895,672
3258,688,-1484
-125,-496,-2047
-1977,-2875,1621
2523,-215,-582
207,3102,-695
-336,1254,504
2082,-2652,-2406
-281,-66,-4
-133,1539,-1504
2160,-1840,805
5113,3145,-1445
4160,1812,922
-1758,-1133,1680
1918,-1840,258
2922,-2172,-1430
289,1496,-78
4109,-1230,-164
1945,-852,-1586
2461,289,-2926
2207,-266,1797
-3148,-4,2867
895,-629,-2699
-844,797,3035
-953,-1371,855
2262,2445,-2086
5313,-301,-734
-1891,1262,2121
488,-1746,-2199
-2613,-6074,-445
2461,-1844,719
7605,1230,-1434
1187,-605,-1395
-770,-1172,1422
133,-1289,-844
1613,1387,406
7672,1062,488
438,1465,2234
1168,414,-66
2465,-586,1430
-1879,-4297,-2191
86,-1145,1863
-31,4203,-1699
105,2203,527
1730,-359,-191
-527,1348,-648
691,-941,-2148
2164,820,1949
156,410,-1805
617,-1352,-1770
1582,-3125,-1078
-1781,-2285,1000
2875,3051,-1449
-430,1816,1652
1426,-574,-105
-1145,1574,-1238
449,3168,-3004
1617,508,2027
766,-1125,-535
-3078,2309,187
1980,-7254,535
465,-59,-520
1031,3863,-1062
-883,2293,574
2320,-426,715
1234,1602,-1625
7996,4754,160
855,-1293,207
1086,-1090,-1973
941,-2008,-1387
-1457,-2793,-1523
-1988,730,633
1383,4063,-531
2461,-340,379
2418,-145,-832
2418,3867,-1426
-3477,875,633
602,1316,2785
94,664,-270
-3797,2652,-1566
2207,-910,-1363
-1055,-777,1723
1633,-3801,-1066
0,-859,1133
23,-883,1293
4086,1492,-320
1891,1719,-148
371,1758,2039
5410,809,-1316
156,2340,672
94,-8000,1703
5457,-1230,1801
148,766,-633
6707,-445,-203
3293,-539,-1961
-1187,-55,-31
5938,1602,-1965
656,539,965
1473,520,1422
3984,-3207,-180
355,-7598,2590
-1445,-395,-1156
1699,2961,-2437
-1352,2457,2586
2117,-523,-1383
-1824,1117,-1582
7996,2305,-750
5578,844,2008
-703,-2359,-1641
117,2273,-520
2875,-3770,-1574
3187,-2699,1004
2074,3742,922
-805,1187,1016
3539,-309,273
543,-719,-2059
4234,1102,-2738
3340,656,1082
2062,852,-496
66,-1457,-1367
746,-2680,-2031
1301,-4652,1809
1586,3270,-1699
2750,1883,1437
2812,539,-1055
-2277,492,-984
2320,-109,-473
2297,789,1156
3766,664,78
156,-1148,-742
1914,-6914,910
-1809,1488,-742
2020,2289,-1754
-1930,3434,945
2324,20,-840
1051,-668,-1152
2090,-2723,-242
2059,1156,1277
-250,-477,-422
-1430,3262,730
-1816,-980,1082
-2465,-418,2746
227,-1141,-1008
445,-5742,1184
816,-59,-105
2410,1977,-586
1836,2824,2051
1117,-1793,645
926,-98,-1719
-4418,2891,1766
523,-1047,336
1480,-934,-2262
-1531,-965,-1023
785,-641,27
3293,-1555,1098
1723,3578,-1340
2941,-805,391
1727,47,824
941,-1883,1238
5840,2250,-1609
1668,-1191,309
-1730,395,-1500
-3082,965,-2094
1098,1035,859
-2684,684,1645
1215,2836,-707
1895,-930,-1484
1391,-426,1770
-1285,2379,-578
1559,-883,-1090
2238,3328,1414
2449,-12,-1934
-3043,-297,-711
547,-617,1512
1840,-1898,-1605
1090,-4,-3191
-2449,-1133,1660
-199,-1684,555
1203,1281,-613
-422,-418,656
-2406,492,-234
203,-406,-2242
461,996,-262
480,2996,2445
4582,145,-2359
1332,-902,2758
1207,-5820,1398
-2344,-344,-1762
-51,1570,0
1180,438,51
2719,-375,-320
12,-4,297
2703,1262,-3926
2285,-1488,74
5891,762,246
2238,-1809,-2098
-832,-4754,969
-2145,1934,-715
2250,3027,-535
2758,402,402
1910,-441,8
1586,-379,-758
2121,2320,-492
570,-637,707
-1781,2773,1668
1582,-863,-844
3523,-8000,-2547
-1828,-914,-398
1551,2906,-1117
-645,1207,78
1980,86,-426
2137,-902,-1223
5996,-453,-137
359,-398,1746
-2137,293,-1004
-2398,1512,316
-5773,-1031,1285
-820,305,1352
1777,2551,801
801,492,-465
453,-754,590
348,4195,-51
2410,-82,1918
1918,762,566
1195,457,-2168
-2312,3230,-941
840,-438,-1043
-5301,-1512,-1012
-1941,1102,-2012
-1570,-8000,-387
-4246,-1359,1516
535,1875,570
297,1352,1039
855,-645,504
-187,1086,-578
1820,406,-1898
2582,-457,-602
1332,-273,328
-664,4012,969
1984,-5984,-2883
156,-2234,-1695
2277,1863,398
352,-469,582
2187,-672,1926
637,1684,-398
-3992,3637,27
3016,1262,1648
637,852,664
3937,-1191,-2824
1180,-1691,2863
281,-1371,-773
3441,5199,-1664
1434,1508,-27
1383,-1293,1336
94,1148,-637
4738,2328,766
-617,520,1781
-6949,-51,-1223
1930,473,-1547
-3195,-4508,2457
1117,-2121,-703
2695,3566,-543
-145,141,-281
1770,-852,-1148
-3262,1840,191
-1262,312,-762
344,2176,1254
6449,637,-242
2320,-1098,-621
-2148,1273,1234
-90,1395,-461
1945,2336,98
121,1883,863
3629,246,-973
5066,-273,-1562
1859,-980,1000
-297,199,1605
1684,-2008,969
-1953,2156,-1391
-512,-1945,523
-1984,1234,910
2094,3145,-2137
1047,1285,457
1488,-977,-63
2043,1398,-1816
414,1078,2000
3820,-957,383
770,145,-469
4445,1227,-1320
-273,-2984,2648
-305,-86,-578
3539,3852,-1742
-727,2328,-707
1980,-566,1148
3504,2695,-2062
3004,51,1469
137,730,152
-316,1164,-215
-2312,2316,-789
2570,-6559,-1008
238,-1883,2363
-797,-891,-414
1227,-1852,2301
-441,-1809,-1289
4125,1941,-180
3164,410,-1191
1066,-449,875
1941,234,-2848
1910,-8000,-3730
816,-1555,-152
3551,-1102,-2602
-953,2797,-1035
-652,-1637,1199
-2977,1207,1082
1828,2848,-1141
2941,-199,168
-86,-676,-406
1195,2191,-453
324,1312,-539
-1348,-47,1469
285,-406,-566
3094,570,-594
-551,379,1578
836,-2004,-1703
176,-625,-2512
1527,-6766,2613
840,-738,-691
2020,4207,-1340
-574,1590,578
1500,652,12
4,-602,-1367
5031,508,1199
1969,-1691,1891
-1641,-1027,-2992
2203,922,910
723,-8000,2172
211,-1305,1375
590,2465,-1312
5176,51,-449
715,-156,1051
-1504,199,-1195
-2410,531,1297
20,-1805,719
2402,-1387,3262
3648,-2184,-1742
1965,-6750,3055
2270,-1969,-273
672,4180,-1402
1719,996,645
2613,2246,2437
82,-1242,-2203
4766,1109,-1207
875,129,352
2891,-1152,-570
1551,-1437,-1305
2750,-3027,2738
1527,-949,430
1578,1914,-996
2762,266,3043
-94,758,1789
-2656,-539,1211
1492,-6250,715
-1609,660,1508
-4117,-1270,-27
3211,-1637,43
383,4,-266
1145,-1633,51
-1535,2727,-438
3180,2176,664
5250,-477,-1035
1344,-78,-2371
-6688,1414,-1852
879,-1840,102
-324,1348,-1133
3059,777,-941
1152,-6531,-2930
105,3031,699
2895,2086,668
1250,516,-2051
4324,-1285,281
1629,-438,-2344
5355,996,3422
-2332,199,898
-1645,-1773,-3016
2055,-2055,-1309
-3258,-5996,-395
2270,-566,-2488
426,1598,145
1004,223,-414
2664,273,-629
-2555,4105,535
7254,766,3324
1469,-1137,664
1598,984,-719
1141,-70,-1176
512,-3082,1652
789,-1148,-426
3555,3836,-1320
523,1234,305
3082,-141,-1328
-523,770,-1500
-5418,164,2004
262,-1070,734
-4,1484,-3621
-1937,2918,-773
1598,-1098,-992
-2215,-418,-2574
1145,730,-1359
547,-508,-31
828,-1094,-621
2473,2441,359
453,-691,-3316
1809,-617,-1336
-316,-262,109
3379,-777,1801
2324,-613,578
-129,1320,-4789
-98,1629,422
-965,-164,-480
1949,-2383,770
-78,-520,207
2301,-1680,1312
2000,-383,703
1730,2402,531
-2484,-801,793
7996,762,3363
2363,-805,-1629
-3746,187,-352
3219,-1418,-2004
-1738,980,4855
2906,-2578,-2492
-1344,-2051,2324
449,-1969,-1211
1281,4676,-1781
-816,1059,-1035
2625,957,-1816
-625,4859,-2059
3910,164,2320
-1398,-2457,867
-1363,-5340,-82
-1078,-563,-238
242,-918,2355
-227,-336,-691
-2008,1531,-906
1695,-6508,-1508
1102,633,2949
1691,5039,-2371
-680,2594,414
27,-2031,-3375
2879,1750,-734
1578,1383,762
1477,-1621,1000
4563,1230,-1687
1203,-1656,-688
2000,-1234,953
969,-969,-355
859,1492,-719
-566,-836,-1863
3355,-43,-770
-2430,613,-180
2066,422,-3004
1035,-191,2082
703,547,-848
2707,-203,-332
1102,-6566,2828
156,-613,-152
3437,3691,-918
2516,1934,1191
961,47,434
2000,-359,-1676
-2578,-2746,-609
2793,438,-410
414,-1000,-223
1238,160,-1031
172,-4406,-55
-250,-281,-3641
938,781,-520
152,-7555,863
508,-8,-469
-582,3906,-832
2145,51,1703
1523,-535,-1387
688,-184,-488
-47,148,750
-1809,-1344,1469
-2133,-12,762
-1398,2984,-1672
-6258,-2398,1098
3176,-668,-1422
1129,-633,-539
664,-2805,-2398
3375,-621,-1035
98,3168,-527
3230,1098,-262
3402,203,-727
508,-1598,-1797
3852,1500,1012
-152,797,94
1594,-281,-2059
-770,51,594
332,-6688,-1484
1055,-883,535
1570,2215,27
1508,-1629,320
2734,332,953
2000,-445,164
3152,-973,852
523,-160,-66
1066,74,-1223
957,-582,172
-625,-2859,879
-871,-820,148
1129,1832,-738
20,-1160,2355
2359,-1746,-1105
-320,6488,-90
-227,1180,848
5453,59,805
-219,-238,-984
3043,1305,766
133,840,1473
2160,-422,-2187
813,66,-281
2676,-6922,-2301
5000,813,215
1844,2289,-285
977,1098,676
5230,145,1801
2246,316,-1410
5246,2680,2980
6246,2156,-1863
801,922,871
-992,2398,-1086
938,-3555,55
898,-4074,3410
1051,-813,-855
-1191,1270,1953
484,-859,2711
-828,2539,-688
2410,1574,340
-1574,-926,70
1605,1238,-2496
1496,391,789
832,-1289,2816
-574,-1652,-668
-1996,2578,-297
4398,-4008,-3328
809,965,-906
-1000,-277,1043
2898,211,340
613,477,961
-1809,1273,441
5805,2621,-598
2672,-1945,-344
3863,-121,-855
-2762,-895,461
-711,254,1867
-4133,1840,848
1906,3113,-1980
2910,39,238
3422,-125,-1145
-3684,3039,469
2570,973,848
2664,-633,1305
4070,-133,668
219,2355,-141
-2121,-1621,-832
-1246,-629,1664
1687,133,1367
1633,504,234
699,-609,1371
3770,2160,168
898,1070,2047
742,-1945,-203
-816,23,1152
660,-344,-441
523,-8000,-250
1352,-125,508
3711,3875,-1949
-426,797,-574
1199,531,1289
-621,4082,-117
-2148,-1574,1781
5742,934,3164
1016,-523,-387
1699,31,-133
2316,-621,-1492
-2277,-1781,1227
3629,-3273,-1531
961,-7203,2227
-223,1465,617
2230,2328,-1055
3363,-1758,-297
-500,-1012,293
2055,-1613,-1609
5879,3098,-148
2500,-1871,230
-1547,-1883,-4336
2086,-258,1727
-3320,1203,1719
-1676,-305,2863
1461,1965,-8
133,555,504
2336,-664,-566
3211,2574,102
-1797,2055,-2094
344,1211,1883
2410,-621,-172
340,2711,-137
-160,-6012,-1715
2496,-3203,984
-98,-836,-266
3227,-4156,2445
-2008,-2082,-1176
1613,4590,-2070
2238,133,1176
3996,-301,695
-859,-51,-2023
1699,-1207,1398
793,-2484,559
-3598,-1500,-2508
-340,-141,531
2262,-449,-1398
-1332,-1090,-2062
109,1312,-1434
-906,-3285,3004
-2836,1125,-2430
1832,4438,848
4148,160,-1461
984,285,-871
3082,328,-2426
672,2176,-703
590,-563,1844
707,309,-2746
-1578,-2430,-1699
-762,-539,1937
-98,-1109,-453
727,4086,-1238
2949,-70,-449
2164,82,1297
-1395,1137,-172
1703,2711,-781
727,1148,2254
1543,867,1570
1187,-473,-1281
-2059,-633,2348
555,-418,-402
2641,1383,1039
3090,1203,-598
1184,-895,-1453
-2691,137,-2164
-1062,3434,-680
2863,1562,2766
2211,-797,-1434
-70,1305,547
180,-7113,1094
55,-500,-766
-164,-777,-270
996,-691,480
-1246,-2457,-766
1578,3926,508
3066,625,-2922
6000,-441,2973
2609,438,-2461
6566,2805,-1496
-402,1129,656
-2965,1270,-2937
7758,-1004,-2039
16,-4035,3090
691,-1035,-855
2883,4313,-1750
3609,1055,1000
6973,1480,4523
531,-148,1461
2727,-352,1453
-1102,414,277
1094,-1039,2707
910,3238,-758
2102,-98,945
2012,363,-492
-922,3129,-66
4938,-531,-3320
-86,1418,2965
1113,-1258,-1793
-3492,1465,-5137
898,-1555,1078
3230,-1355,-2977
2691,-2809,-2727
1000,-2098,2391
-1637,-1973,-824
1363,3801,-1086
2793,-449,-824
3059,219,-199
-1699,-74,-934
3832,-2918,-211
1551,1844,2871
1227,-754,-1281
1316,1586,2844
-824,-6773,-1375
-1809,-1000,-2602
1293,-1395,-2148
-1871,-8000,1043
-2562,2129,3273
1285,3176,-1102
4586,1059,1441
2359,-2281,-1645
2703,-156,-578
3836,203,47
1055,-1727,395
6145,31,-199
-1641,-1500,-1262
2922,-6594,4059
27,-785,-563
3820,3852,-1594
1141,1383,250
816,-1844,-1055
766,1895,-410
4922,652,-418
3383,-1668,434
1672,-566,-1539
-1805,2551,-551
2730,-7395,1957
-273,-754,-1250
63,1242,508
297,-578,156
2187,-457,-1184
906,2457,-887
3020,-2414,-1730
-926,1352,2113
-664,-430,-422
-4,-2164,-2172
-1562,-2230,848
-1078,2848,191
125,1992,-1031
-414,-8000,973
1789,1598,-1078
78,2785,-449
2629,1340,805
-340,-617,242
230,70,-676
-684,672,-3219
391,-1172,406
1039,-5105,-1973
1793,-1520,-504
-1562,-2309,-773
-715,-1699,-1965
3453,1211,-1738
-2559,-656,-539
-352,-910,-281
3852,4070,-1105
711,1215,871
3094,-137,-547
-1789,-90,-148
-1129,1801,-1125
1270,1020,3527
4094,-1211,-930
0,-3625,1770
-961,-90,-199
-2004,-2367,-3027
-3766,1988,-1129
1020,-5102,-2570
-2836,777,2023
3797,3523,-1246
-285,1234,1621
563,-840,-918
2648,918,-422
246,266,-539
1734,-187,-660
-1789,187,-281
-3598,-797,74
-984,543,1543
-7227,-1434,-3562
-457,-2320,-2586
453,-8000,-586
813,-836,-1016
-230,-94,820
-1570,672,277
434,20,1070
8,-35,-762
3422,625,-31
1684,-395,605
-1461,656,-734
-535,2445,-363
605,-4227,-2023
-4,-1906,2152
7324,-2480,-1492
3508,-7586,2645
1820,-3234,-1121
1066,1754,90
2141,1820,-2395
-320,2062,2609
3824,-777,402
-324,-1430,-1480
1777,-2602,-176
-711,-434,-793
-1254,-527,945
-1797,535,949
-3160,-1699,1434
4688,2492,1547
-656,219,1004
3508,-426,629
852,2918,-246
117,590,1504
496,-2191,-180
2832,35,566
2895,-39,-1051
-746,-7340,1824
-2617,184,-1816
3344,4016,-2145
-148,1895,1746
-344,-4,563
801,3500,160
5211,-527,410
2031,-1586,117
2898,2516,-254
-102,1160,-1316
1652,-5602,-797
1102,-1984,-762
-453,-527,63
78,1145,312
1723,-1340,-1687
-375,3258,1437
5645,1414,-824
2945,-813,0
-1297,594,-2699
-871,1598,1488
-1883,-7816,-1965
2305,2094,512
-234,719,180
2266,-1180,1414
3156,-86,492
2320,332,793
5844,1906,-1523
523,-2453,-43
6891,-1953,-641
1730,-2375,-219
-39,863,1645
1695,-1453,934
1387,2258,-1625
1039,672,74
2172,441,512
2406,-55,-3621
3855,2180,-102
879,-2336,-74
4730,586,406
-1863,2152,-1047
-2918,-7504,-1703
-3980,-1996,1121
2531,2086,-793
2324,137,-273
2094,-438,-730
-2777,1617,-1066
1371,270,-383
2906,312,605
527,262,12
-1113,2078,234
-1211,-5965,-2879
-2254,-1246,-1586
1164,1508,750
12,504,355
836,-1582,-2141
957,1871,-340
1453,-203,-379
-1270,1324,2641
688,-477,-172
-2152,-1758,-301
1223,-1988,207
1328,246,-1906
-2043,-1754,-3414
473,-5641,3320
402,-1867,-1004
1711,4078,-1238
1555,-277,672
2840,-312,-383
707,1629,-1805
-1000,934,375
2977,-703,535
2461,1211,-1484
-1035,-488,-2617
195,-3801,-2160
-547,-2687,1621
109,-1238,-691
-51,-1031,1434
-820,-1984,-570
3926,4645,-1754
3461,-434,3512
2570,-980,473
-656,-121,-1410
5426,1102,3234
324,-1246,1102
2488,949,-1070
1004,-1363,-1312
-1723,-5156,2180
441,-648,-477
2926,4609,-516
469,617,-102
2273,246,102
598,328,-1309
-4953,2828,1340
1344,-1004,-344
5148,-78,-988
-1867,2492,-855
1187,-5766,-2324
-3602,-629,-766
3453,-86,563
2168,707,187
2176,1078,109
-129,3434,1477
3422,-1328,-629
320,-301,-660
559,250,1695
1195,1395,-31
1645,-7273,-1937
4574,-4453,535
352,3133,-742
-1684,871,625
-1887,-1055,715
1191,2242,-191
-555,35,4012
3469,-1633,211
-891,-242,-1758
-668,-961,590
1324,-1586,-1090
2000,-1855,-1328
4250,-1937,-2336
121,875,730
484,-1480,750
363,2539,191
2113,-2051,1133
1004,1586,3223
938,1148,230
305,-2062,-1883
1711,-7086,2414
887,-1070,-699
3926,4063,-785
1152,1566,-180
1223,-746,1066
2559,66,-879
-2031,891,-2387
3449,-430,410
4922,-781,-1883
-1898,1078,-1371
336,-7785,-129
-367,-195,-676
4520,-2387,-2727
2949,-2605,2273
-691,-1336,-219
2449,4047,-1281
5270,824,-2273
2480,-2504,-2289
-2039,633,-1016
3207,2230,-1437
3762,-777,-172
-1031,289,1207
2395,598,-246
-66,-4059,3723
-1168,98,-1113
2156,4387,39
480,887,-340
176,-199,563
-359,125,-473
-90,-1047,-465
2172,2148,3070
418,-160,-1223
516,2070,-31
270,-8000,1484
641,-555,-707
1848,1551,-418
1871,-180,605
4609,742,-512
-6059,605,-2988
1508,-1512,-387
5711,-1168,2574
4121,-574,-2918
-3391,3410,-3484
-1496,688,1988
2098,-1652,1445
1566,-559,-2992
-1687,-652,191
-133,160,-2039
3559,4555,51
2863,906,-137
6313,801,1590
477,-836,-648
-4,-414,-422
328,-1816,609
-4152,277,988
3586,-1262,-699
2812,-6168,2465
742,-988,-219
3156,5203,234
2676,-164,-3348
563,-1016,-82
-1258,-398,-187
5363,-2250,1309
211,273,-500
4777,-2754,586
-1289,1949,-1625
1570,-4711,-1906
-3027,4367,730
367,3293,-789
1805,676,121
1430,-668,1223
-1473,1793,-1469
4984,-2445,3684
3469,-1320,-414
-1258,66,1129
-1918,1918,-758
1316,-5605,-2695
953,-1453,1203
969,3469,-891
1609,-367,82
2051,1082,2289
-1762,2465,906
-129,1445,1320
3383,-1590,117
887,426,-254
1977,-2145,-980
2613,-1766,2586
105,-1562,285
2180,5102,-531
-1492,1398,582
5242,-426,-676
355,586,-1582
7996,1473,3434
672,-1293,367
3902,-801,-1781
-2180,-930,-2051
387,-652,3187
402,-1434,363
2293,6563,-66
1422,1703,94
7996,301,3223
-297,-742,-187
-3262,-1680,-2199
3602,-1078,-191
2848,70,1441
2066,-945,-2332
3055,-3742,1672
906,-1504,-820
3594,3164,-1074
2168,473,-410
2695,762,2289
3230,820,-1855
4961,559,-1707
1023,-1691,227
949,-223,-2820
949,-742,-828
2227,-723,1238
289,-1410,527
383,2102,-699
2684,-199,-289
2965,-2859,-3187
3883,-539,1449
7082,2289,3422
1270,-2266,563
1699,1031,-2230
2734,-1145,-945
395,-5301,2371
680,-1727,-789
2426,3484,-844
2863,-211,-12
1250,-668,-758
121,5195,-1156
-86,1953,-1094
969,-109,-492
617,1273,-508
688,3094,418
1293,-7891,2043
707,199,-66
3344,3863,-1156
4355,1109,2086
-219,1988,-1344
1406,-367,-1734
5316,371,1973
844,-1832,141
707,-895,-2375
-1277,-1426,-2316
797,-1359,957
1020,-1621,-383
3406,4617,-1937
488,1957,0
